"Sample","Age","Sex","Ethnicity","DTNEW_2R","DTNEW_3R","DTNEW_4R","DTNEW_5R","DTNEW_10R","DTNEW_17R","DTNEW_18R","DTNEW_29R","DTNEW_30R","DTNEW_47R","DTNew_48","DTNew_53","DTNew_58","DTNew_60","DTNew_61","DTNew_63","DTNew_64","DTNew_67","DTNew_69","DTNew_70","DTNew_71","DTNew_72","DTNew_73","DTNew_77","DTNew_82","DTN","DTP","DTN25","DTP25","DTS_1","DTS_2","DTS_3","DTS_4","DTS_5","DTS_7r","DTS_8","DTS_9","DTS_10","DTS_11","DTS_12","DTS_13","DTS_14","DTS_16","DTS_Mean","FDSR_1","FDSR_2","FDSR_3","FDSR_4","FDSR_5","FDSR_6","FDSR_7","FDSR_8","FDSR_9","FDSR_10","FDSR_11","FDSR_12","FDSR_13","FDSR_14","FDSR_15","FDSR_16","FDSR_17","FDSR_18","FDSR_19","FDSR_20","FDSR_21","FDSR_22","FDSR_23","FDSR_24","FDSR_25","FDSR_26","FDSR_27","FDSR_28","FDSR_29","FDSR_30","FDSR_31","FDSR_32","FDSR_33","FDSR_34","FDSR_35","FDSTotPosDir_Mean","TDASS_1","TDASS_2","TDASS_3","TDASS_4","TDASS_5","TDASS_6","TDASS_7","TDASS_8","TDASS_9","TDASS_10","TDASS_11","TDASS_12","TDASS_13","TDASS_14","TDASS_15","TDASS_16","TDASS_17","TDASS_18","TDASS_19","TDASS_20","TDASS_21","TDASS_22","TDASS_23","TDASS_24","TDASS_25","TDASS_Mean","DRS_1","DRS_2","DRS_3r","DRS_4r","DRS_5","DRS_6","DRS_7","DRS_8r","DRS_9","DRS_10","DRS_11r","DRS_12","DRS_13r","DRS_14r","DRS_15","DRS_Mean","GRIT_1","GRIT_2","GRIT_3","GRIT_4","GRIT_5","GRIT_6","GRIT_7","GRIT_8","GRIT_9","GRIT_10","GRIT_11","GRIT_12","GRIT_Mean","GRIT_PESub_mean","RS_1","RS_2","RS_3","RS_4","RS_5","RS_6","RS_7","RS_8","RS_9","RS_10","RS_11","RS_12","RS_13","RS_14","RS_15","RS_16","RS_17","RS_18","RS_19","RS_20","RS_21","RS_22","RS_23","RS_24","RS_25","RS_26","RS_Mean","TRAITNA_Mean","TRAITPA_Mean","STATENA_Mean","STATEPA_Mean","PSS_Mean","Nurgency","SS","persev","Premed","purgency","Tanx","Sanx","Dep","Eat","Alcfreq","Alcprobs","DrugFreq","Drugprobs","Aspd","Bpd","BMTT_Quit","Pasat_Quit","CMTT_Quit","BxComp","ExtDT"
2,23,1,0,1,3,2,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,2,2,2,3,1,2,3,1,2.6,1,2.86666666666667,3,1,2,3,1,3,2,1,2,1,2,2,2,1,2,5,5,3,4,4,3,1,4,3,4,2,1,4,2,2,2,3,3,2,2,3,3,4,1,3,3,3,2,5,4,5,3,1,2,4,3.05714285714286,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,4,2,3,1,1,3,2,3,2,2,1.76,1,1,2,2,1,2,1,3,1,1,3,2,1,3,2,1.4,3,1,1,1,1,3,1,1,3,2,3,2,1.5,2.16666666666667,3,4,3,4,6,2,1,1,2,1,2,5,3,2,2,1,3,2,5,5,4,1,2,3,4,3,2.84,2.86666666666667,1.6,2.53333333333333,1.2,1.9,2.33333333333333,3,2.9,2.72727272727273,1.5,2.04548385224144,2.45,NA,0.307692307692308,2.22967627651589,-0.725721547271093,-0.471088129025767,0.885207148020811,0.230416826686053,0.5505018285104,NA,NA,NA,NA,-0.836546809332932
3,23,1,0,5,5,5,4,5,5,5,4,5,5,1,1,4,4,1,2,1,1,2,2,2,1,1,1,1,4.8,1.6,4.9,1.25,2,4,4,4,4,2,2,4,1,4,4,4,3,3,3.21428571428571,4,4,3,4,4,3,3,4,3,4,3,4,4,3,3,3,4,2,3,3,4,2,3,3,4,2,3,4,3,3,3,4,3,4,3,3.54285714285714,1,1,1,1,1,1,2,3,2,3,2,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1.72,2,3,3,3,2,2,2,2,2,2,4,2,3,3,3,2.71481481481481,5,1,4,4,3,5,4,3,NA,3,3,5,3.18181818181818,4,3,3,3,4,4,4,3,4,6,3,3,3,4,3,3,3,5,4,3,3,3,2,4,2,2,3,4.2,1.4,2.1,1.13333333333333,1.9,15,26,27,17,16,16,-0.800983892639191,2,NA,1.59340659340659,-0.456957186095972,1.36377203514031,0.844488260824572,-0.408799233285899,1.5125786167855,NA,0.289368961253408,-1.237319438355,-0.613792060481316,-0.653883061702528,-0.0704517776764854
2,65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,1,1,4,2,2,4,5,2,2,1,2.71428571428571,3,3,2,1,3,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,2,3,5,2,2,3,3,3,4,2,2,5,2,5,2,3.05714285714286,3,2,2,1,2,4,2,2,2,2,2,1,3,2,1,2,3,4,3,3,2,2,3,3,1,2.32,4,3,3,4,3,3,3,3,2,4,4,2,4,2,1,3.26666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,7,5,5,3,3,4,4,2,4,4,5,5,4,7,6,5,5,5,3,6,4,4,6,5.4,2.93333333333333,2.9,1.2,2.1,1.6,1.41666666666667,2.25,2.3,2.09090909090909,1.14285714285714,0.749173203340372,2.05,NA,0.153846153846154,1.13668100041373,-0.340297975261025,NA,NA,NA,-0.652906439069928,NA,NA,NA,NA,-0.495625506447271
2,51,1,0,5,5,5,5,5,5,5,5,5,5,2,4,5,4,5,5,4,3,4,5,5,5,2,5,4,4.6,4.4,4.8,4.33333333333333,4,4,4,5,5,4,5,4,5,5,5,5,4,5,4.14285714285714,4,4,5,1,4,4,5,1,4,2,5,4,4,2,5,3,5,2,5,2,4,3,5,2,4,4,2,2,2,1,2,5,1,3,3,3.02857142857143,3,3,3,3,3,3,4,4,3,4,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,4.36,4,4,3,4,2,4,4,4,2,3,3,4,3,2,4,3.53333333333333,5,4,3,3,3,5,4,4,1,5,2,4,3,3.83333333333333,5,5,5,7,6,6,7,7,7,7,6,7,7,7,7,7,7,5,6,6,6,7,6,7,5,7,6.12,2.13333333333333,3.2,1.8,2.5,0.9,2,1.91666666666667,1,1.54545454545455,1.28571428571429,-0.385098614448065,1.85,NA,0.115384615384615,-1.15111438971576,-0.340297975261025,-0.211122065206143,-0.204039401473517,-0.900576521692856,-0.532147167394358,NA,NA,NA,NA,0.371123352407672
2,30,1,0,2,3,3,5,3,3,3,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,2.5,3.4,2.6,3.45625,2,3,3,3,5,2,2,4,2,4,3,3,4,4,3,2,2,3,4,2,4,5,4,4,4,4,3,2,1,3,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3,2,2,3,3.42857142857143,5,5,3,4,4,4,5,3,4,3,2,3,2,1,5,4,3,3,3,3,2,4,4,1,2,3.16,1,2,2,3,1,1,2,3,1,2,2,2,3,2,2,2.26666666666667,3,4,5,3,3,2,3,2,1,3,1,2,3.16666666666667,1.5,5,5,5,5,4,7,6,6,6,6,4,6,6,6,2,6,5,7,7,5,4,4,5,1,7,6,4.88,2.4,4,2.06666666666667,1.9,1.8,2.33333333333333,1.75,2.5,2.27272727272727,1.21428571428571,0.26305671000247,1.95,NA,0.0384615384615385,-0.778373367324586,-0.340297975261025,-0.211122065206143,-0.204039401473517,-0.281527815023316,0.640738496051012,NA,NA,NA,NA,0.036172752694386
2,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,33,0,1,2,3,3,3,5,3,3,5,3,5,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,3.2,4.8,3.3,4.53333333333333,5,5,5,5,5,4,5,3,5,5,5,5,5,5,4.5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,2,5,3,5,5,5,4,5,5,5,3,2,5,4,3,3,4.37142857142857,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.6,3,4,2,4,3,3,3,4,2,2,2,2,4,2,3,3.2,5,3,2,5,4,4,4,4,4,5,2,5,3.91666666666667,4.5,5,5,5,5,6,6,5,6,4,6,3,6,6,6,6,6,6,7,6,4,7,3,6,6,2,6,5.6,1.26666666666667,2.6,1.06666666666667,2.5,0.7,1.66666666666667,2.33333333333333,1.4,2,1.14285714285714,-0.350968639961811,2.1,NA,0.5,1.37099620909161,-0.340297975261025,-0.471088129025767,-0.204039401473517,-0.248363640319919,-1.1703644131183,NA,NA,NA,NA,1.67198888278783
2,56,1,0,5,5,3,3,4,5,4,3,3,3,2,4,5,4,3,5,5,5,4,4,2,4,4,5,4,4.33333333333333,4.8,4.4,4.26666666666667,5,1,5,5,2,4,4,5,4,5,1,4,5,1,4.64285714285714,4,4,4,3,4,4,2,3,4,5,5,4,5,5,4,2,5,4,4,3,4,3,4,4,5,5,3,3,5,4,5,5,3,5,5,3.77142857142857,4,1,1,1,2,3,2,3,3,3,3,4,3,2,1,2,4,4,3,3,3,3,1,2,3,2.68,2,2,2,3,1,2,2,4,1,1,1,1,2,3,2,2.2,3,1,2,1,2,5,3,4,1,3,3,5,3.25,3.16666666666667,5,5,6,4,7,7,5,5,5,6,2,6,6,6,3,6,5,5,6,7,3,2,5,4,5,6,5.92,1.46666666666667,3.3,1.53333333333333,3.8,0.4,2,2.16666666666667,2.1,1.90909090909091,2.14285714285714,-1.0332539388986,1.25,NA,0.230769230769231,0.544883108741539,-0.340297975261025,-0.211122065206143,-0.204039401473517,-0.448179182341292,-1.54261956357213,NA,NA,NA,NA,0.60882842132108
4,22.7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,4,2,2,3,NA,NA,2,NA,1,1.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344076125558788,NA,2.076561996994,NA,0.0742555427405948,-0.90852231796777,0.601427810627459,1.48147490740385,-0.000196718136601214,0.858863066215747,NA,-2.08309314825233,0.576821668900234,-1.39549446768435,-1.48303752491329
4,29.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,4,3,3,2,4,4,2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.807972267299358,NA,-1.06649248323418,NA,0.0742555427405948,0.289988113869465,-0.55207988770418,-0.408799233285899,-0.696890644648005,-1.18173656493721,NA,-1.34943897758282,0.449124650887689,-0.353864233914207,0.114861808661663
1,22,1,1,1,4,2,2,4,3,2,2,3,3,2,4,4,4,4,4,5,4,2,2,2,4,4,4,5,2.66666666666667,3.8,2.9,3.5625,2,2,3,4,1,1,1,4,2,2,3,5,3,4,3.21428571428571,3,3,4,1,2,4,5,3,4,2,5,5,4,4,4,3,4,4,4,3,3,4,3,3,2,3,3,3,4,3,4,4,4,4,3,3.11428571428571,4,4,4,4,4,3,3,2,3,4,2,4,4,4,3,4,4,4,3,3,2,4,4,3,4,2.96,3,4,3,3,3,3,2,4,2,3,3,3,4,2,3,2.92222222222222,3,4,2,2,3,3,3,4,3,2,2,4,3.33333333333333,3.33333333333333,4,5,4,6,7,5,3,4,3,5,3,4,4,3,2,4,4,7,5,7,4,4,4,1,6,4,4,3,2.7,3.06666666666667,2.7,1.7,2.5,2.41666666666667,1.9,2.09090909090909,1.28571428571429,2.18333333333333,2.5,1.4017062377829,1.07692307692308,-0.133666687510846,-0.587471042452782,-0.546376659775313,NA,NA,1.15819647009939,NA,NA,NA,NA,0.480776614014019
4,42,1,0,4,NA,NA,4,4,NA,4,4,NA,4,NA,3,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2.16666666666667,4,NA,NA,2,2,1,1,2,2,3,2,1,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0245374775778483,NA,0.753170636897923,NA,-0.988169914932538,-0.340297975261025,3.24178423603657,0.851383527173937,-0.477589184012059,0.123280522002636,NA,0.452089597061213,0.523315563005721,0.48770258003347,-0.901983221795126
1,53,1,0,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4.83333333333333,4.2,4.9,3.875,5,5,5,5,4,5,4,5,5,4,4,4,5,4,4.35714285714286,3,4,4,3,4,5,5,4,3,5,5,4,4,4,4,4,4,4,5,4,4,3,5,4,4,4,2,4,5,4,4,5,2,5,3,4.02857142857143,4,3,2,2,2,4,4,5,4,3,3,4,3,3,2,3,4,3,3,4,5,5,2,3,2,2.84,3,3,4,4,3,3,3,4,3,4,4,3,4,4,2,3.13333333333333,3,4,4,4,4,5,4,4,4,1,3,5,3.83333333333333,3.5,6,6,6,6,6,4,6,6,6,6,2,4,6,6,6,6,5,6,6,6,6,4,6,6,6,7,5.92,2.06666666666667,3.8,1.26666666666667,3,1.8,1.58333333333333,1.5,2.5,1.90909090909091,1.42857142857143,1.225,2,0.189702891848023,0.461538461538462,-0.281229991608536,-0.587471042452782,-0.471088129025767,NA,NA,-0.820853566302294,NA,NA,NA,NA,1.24728197571088
1,31,1,0,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,4,4,4,4,5,4,1,5,5,4.5,5,4.125,4,4,4,4,2,2,4,1,3,2,4,4,2,4,3.21428571428571,2,1,4,2,4,1,4,1,3,3,3,2,3,1,4,1,4,3,4,2,4,3,4,2,2,2,5,5,1,1,2,2,1,4,5,3.14285714285714,4,1,2,4,5,4,4,5,3,3,3,2,2,2,4,2,1,4,2,3,3,3,1,2,2,2.68,3,3,3,4,2,4,3,4,4,3,3,4,4,3,4,3.4,5,4,3,5,5,5,4,5,1,5,5,5,4.33333333333333,4.33333333333333,7,7,7,6,7,7,7,7,7,7,7,2,7,7,7,7,7,4,4,5,7,4,6,7,5,6,6.2,2.13333333333333,4,1.53333333333333,3.2,1,1.58333333333333,1.5,1,1.90909090909091,1,0.933333333333333,1.6,-0.956178095761838,0.346153846153846,-0.281229991608536,-0.587471042452782,-0.471088129025767,NA,NA,-1.54261956357213,NA,NA,NA,NA,-0.206153204090334
4,31.1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,3,5,1,1,5,4,4,5,4,5,4.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497752382236491,NA,0.753170636897923,NA,-0.281229991608536,-0.340297975261025,0.601427810627459,0.221292146944019,-0.000196718136601214,-1.42909340014249,NA,0.452089597061213,-0.359083299230029,-0.0167534084788939,1.20433862700822
2,28,1,0,5,5,5,2,5,5,4,4,3,5,4,4,4,3,4,4,4,4,2,2,2,4,4,4,4,4.5,3.5,4.5,3,3,2,2,4,2,1,5,1,2,3,5,4,3,4,3.14285714285714,2,4,3,3,5,4,1,2,2,4,3,1,3,2,3,4,2,4,3,3,3,3,3,1,2,5,2,2,1,2,1,4,3,4,2,3.2,3,1,3,1,3,3,3,3,3,3,1,1,4,3,3,1,2,1,1,2,3,3,2,1,3,2.52,3,3,3,4,2,3,2,4,3,2,3,3,4,2,4,2.98888888888889,5,4,2,4,2,5,4,5,1,4,2,5,3.5,4,7,7,7,5,7,7,5,7,5,6,7,6,6,6,6,6,5,4,4,3,7,4,2,5,7,5,4.8,1.6,3.6,1.2,4,2.5,1.66666666666667,1.5,1.8,1.90909090909091,1.28571428571429,-0.952234523342284,1.7,NA,0.0384615384615385,-0.790690805468696,-0.340297975261025,-0.211122065206143,-0.204039401473517,-1.14692683024929,-0.911635426094116,NA,NA,NA,NA,0.182058895805469
3,18,0,1,4,2,1,3,2,5,2,2,3,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,2,2.33333333333333,3.4,2.6,3.86666666666667,4,3,3,4,4,3,3,4,4,4,2,4,5,2,3.35714285714286,3,3,4,3,3,2,3,3,2,3,3,3,3,1,2,3,2,3,4,1,3,2,3,2,4,3,3,3,2,2,2,3,1,3,2,2.71428571428571,3,3,3,4,4,2,1,1,1,3,1,4,5,4,2,2,1,2,3,1,4,3,4,4,4,2.4,3,3,2,2,3,3,4,3,2,2,2,2,2,2,3,2.2962962962963,2,1,2,2,2,3,3,2,4,3,2,3,2.75,2.83333333333333,4,4,4,5,7,3,2,5,3,4,6,5,5,5,6,5,5,6,5,4,4,4,4,4,4,4,4.44,3.73333333333333,2.7,2.93333333333333,1.8,22,29,25,25,17,17,0.911212034453006,3,NA,3.32936507936508,-0.133666687510846,0.48466681325055,-1.26673239123686,-0.204039401473517,1.82956373639176,NA,-0.788539110769895,0.546515851470597,-0.0404550864426189,0.106574110448549,-0.0488691101376607
4,26.9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,3,3,5,3,1,5,4,4,2,5,4.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236607452329322,NA,-0.0739489631621257,NA,-1.5193826437691,-0.608894710008461,-0.55207988770418,0.851383527173937,-1.14692683024929,-0.938064482043258,NA,-1.9934243051705,0.518460965626732,-0.836757551076036,1.4948657785673
4,22.6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,2,4,2,1,2,3,2,2,2,2.64285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889469777097246,NA,-0.735644643210165,NA,1.13668100041373,-0.340297975261025,0.601427810627459,1.48147490740385,-0.228180088202516,0.999424588078829,NA,-1.60214208081343,-2.53539738993441,-2.24462308649679,-0.24829713078719
4,32.9,1,0,1,NA,NA,2,1,NA,2,3,NA,2,NA,1,2,NA,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,4,3.2,NA,NA,2,2,4,5,3,3,3,2,3,3,2,2,2,2,2.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749173203340372,NA,0.256898876861894,NA,1.13668100041373,0.289988113869465,-2.28234143520164,-1.03889061351582,-0.520505075444332,0.272810125162116,NA,0.452089597061213,-0.24708793409475,0.155268194298335,-0.32092891867696
4,56.7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,4,2,4,5,3,2,2,2.92857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407487548989442,NA,-0.404796803186145,NA,1.13668100041373,2.38738136958463,0.601427810627459,-0.408799233285899,-1.35645484709644,0.522972299440321,NA,0.452089597061213,-0.0404550864426189,0.374358284706633,0.0422300207718922
1,44,0,0,4,4,4,3,4,3,2,4,4,3,4,4,4,3,5,4,4,4,5,5,5,4,5,5,4,3.66666666666667,4,3.8,4.06666666666667,5,4,5,5,5,5,5,3,4,5,4,5,3,5,4.42857142857143,5,5,5,5,4,5,5,4,3,5,5,4,5,4,4,4,5,5,4,5,5,5,4,3,4,4,4,4,5,3,5,5,4,5,4,3.82857142857143,5,4,4,4,2,3,3,4,4,4,2,2,2,1,1,3,4,3,4,4,4,4,4,1,4,3,3,3,1,4,2,3,3,4,2,3,2,3,4,1,3,2.73333333333333,5,3,4,4,4,5,4,4,1,4,4,5,3.83333333333333,4,7,6,5,7,5,7,6,7,7,7,5,5,7,7,7,7,7,6,7,5,7,7,7,7,6,6,6.64,1.53333333333333,3.4,1.26666666666667,2.7,1.6,2.08333333333333,2,1.4,1.90909090909091,1.71428571428571,0.708333333333333,1.9,-0.915394505945791,0.384615384615385,-0.624890141383642,-0.100507094009994,-0.211122065206143,NA,NA,-0.39417745204574,NA,NA,NA,NA,0.575030256107364
